-27.431    8.27053e+11    -27.431    5.79425e+11    -27.431    8.65195e+11
-27.4123    1.26405e+12    -27.4123    9.56755e+11    -27.4123    1.28321e+12
-27.3935    1.22217e+12    -27.3935    9.19871e+11    -27.3935    1.20955e+12
-27.3748    1.17732e+12    -27.3748    8.51617e+11    -27.3748    1.1231e+12
-27.356    8.68454e+11    -27.356    6.12372e+11    -27.356    8.24772e+11
-27.3372    1.04206e+12    -27.3372    8.23928e+11    -27.3372    1.03788e+12
-27.3185    4.77438e+11    -27.3185    3.2109e+11    -27.3185    4.56838e+11
-27.2997    5.385e+11    -27.2997    3.9475e+11    -27.2997    5.13777e+11
-27.281    3.14009e+11    -27.281    2.10118e+11    -27.281    2.88376e+11
-27.2622    1.07839e+11    -27.2622    6.71636e+10    -27.2622    1.07225e+11
-27.2435    1.59308e+11    -27.2435    1.23705e+11    -27.2435    1.77241e+11
-27.2247    2.34079e+11    -27.2247    1.92277e+11    -27.2247    2.53605e+11
-27.206    4.74223e+10    -27.206    2.4306e+10    -27.206    4.91587e+10
-27.1872    2.18668e+11    -27.1872    1.67146e+11    -27.1872    2.05398e+11
-27.1684    2.17303e+11    -27.1684    1.69412e+11    -27.1684    2.11342e+11
-27.1497    3.4447e+11    -27.1497    2.78334e+11    -27.1497    3.31915e+11
-27.1309    3.53305e+11    -27.1309    3.05885e+11    -27.1309    3.46577e+11
-27.1122    8.92024e+09    -27.1122    6.33431e+09    -27.1122    9.31025e+09
-27.0934    1.48504e+11    -27.0934    1.17451e+11    -27.0934    1.31336e+11
-27.0747    7.379e+10    -27.0747    5.17963e+10    -27.0747    6.77631e+10
-27.0559    1.72205e+11    -27.0559    1.4698e+11    -27.0559    1.60399e+11
-27.0372    7.68511e+10    -27.0372    6.69228e+10    -27.0372    8.07529e+10
-27.0184    1.01725e+11    -27.0184    1.04623e+11    -27.0184    1.05237e+11
-26.9996    2.92852e+10    -26.9996    3.38656e+10    -26.9996    2.77056e+10
-26.9809    3.1845e+09    -26.9809    2.86213e+09    -26.9809    3.02395e+09
-26.9621    8.80776e+10    -26.9621    7.95323e+10    -26.9621    7.96799e+10
-26.9434    6.85579e+10    -26.9434    6.16903e+10    -26.9434    6.41394e+10
-26.9246    9.29839e+10    -26.9246    8.28359e+10    -26.9246    8.37891e+10
-26.9059    4.67941e+10    -26.9059    4.1391e+10    -26.9059    3.93325e+10
-26.8871    6.48665e+09    -26.8871    6.55724e+09    -26.8871    4.5866e+09
-26.8683    6.66352e+09    -26.8683    6.02676e+09    -26.8683    8.26002e+09
-26.8496    3.54855e+10    -26.8496    4.46323e+10    -26.8496    3.5165e+10
-26.8308    6.52991e+10    -26.8308    5.39616e+10    -26.8308    6.64496e+10
-26.8121    1.18865e+11    -26.8121    1.11958e+11    -26.8121    1.23101e+11
-26.7933    5.71083e+10    -26.7933    4.69802e+10    -26.7933    5.62996e+10
-26.7746    1.70761e+11    -26.7746    1.53069e+11    -26.7746    1.68502e+11
-26.7558    1.25649e+10    -26.7558    1.17846e+10    -26.7558    1.37434e+10
-26.7371    3.97916e+10    -26.7371    3.79308e+10    -26.7371    4.1073e+10
-26.7183    5.76063e+10    -26.7183    5.88061e+10    -26.7183    5.51701e+10
-26.6995    3.622e+10    -26.6995    3.85259e+10    -26.6995    3.49132e+10
-26.6808    4.40598e+09    -26.6808    4.98743e+09    -26.6808    4.19291e+09
-26.662    8.74726e+10    -26.662    7.78694e+10    -26.662    8.93824e+10
-26.6433    1.5642e+10    -26.6433    2.0982e+10    -26.6433    1.64776e+10
-26.6245    1.03267e+11    -26.6245    9.21206e+10    -26.6245    1.01355e+11
-26.6058    1.30436e+10    -26.6058    1.66666e+10    -26.6058    1.46095e+10
-26.587    3.96394e+10    -26.587    3.52783e+10    -26.587    3.84568e+10
-26.5683    6.46733e+09    -26.5683    7.66332e+09    -26.5683    6.61652e+09
-26.5495    7.50187e+10    -26.5495    8.0451e+10    -26.5495    7.9436e+10
-26.5307    6.8503e+10    -26.5307    7.08083e+10    -26.5307    7.07837e+10
-26.512    8.00556e+09    -26.512    7.1632e+09    -26.512    7.9387e+09
-26.4932    1.10602e+10    -26.4932    1.0764e+10    -26.4932    1.15399e+10
-26.4745    5.4672e+10    -26.4745    4.77219e+10    -26.4745    5.53726e+10
-26.4557    4.9009e+10    -26.4557    4.70972e+10    -26.4557    4.84527e+10
-26.437    1.11429e+10    -26.437    7.9915e+09    -26.437    1.16282e+10
-26.4182    1.15996e+11    -26.4182    1.07404e+11    -26.4182    1.13591e+11
-26.3994    3.41464e+10    -26.3994    2.7672e+10    -26.3994    3.19206e+10
-26.3807    2.30337e+09    -26.3807    3.33079e+09    -26.3807    2.271e+09
-26.3619    7.51168e+10    -26.3619    8.3027e+10    -26.3619    7.84165e+10
-26.3432    2.15687e+10    -26.3432    2.3614e+10    -26.3432    2.08383e+10
-26.3244    3.42021e+09    -26.3244    3.38969e+09    -26.3244    4.43867e+09
-26.3057    5.02465e+10    -26.3057    5.12164e+10    -26.3057    5.55424e+10
-26.2869    1.72989e+11    -26.2869    1.58011e+11    -26.2869    1.66028e+11
-26.2682    1.31736e+10    -26.2682    1.59488e+10    -26.2682    1.54445e+10
-26.2494    3.33917e+10    -26.2494    4.06131e+10    -26.2494    3.61167e+10
-26.2306    6.42326e+10    -26.2306    6.6632e+10    -26.2306    6.08129e+10
-26.2119    1.27136e+10    -26.2119    7.48323e+09    -26.2119    1.03905e+10
-26.1931    3.02064e+10    -26.1931    2.39553e+10    -26.1931    2.78828e+10
-26.1744    5.02835e+10    -26.1744    4.22124e+10    -26.1744    4.27758e+10
-26.1556    6.853e+10    -26.1556    6.10702e+10    -26.1556    6.5192e+10
-26.1369    1.2098e+11    -26.1369    1.07205e+11    -26.1369    1.1915e+11
-26.1181    5.12464e+10    -26.1181    4.42024e+10    -26.1181    4.56399e+10
-26.0994    2.13093e+10    -26.0994    2.35696e+10    -26.0994    2.56198e+10
-26.0806    1.1961e+11    -26.0806    1.353e+11    -26.0806    1.31491e+11
-26.0618    1.40888e+10    -26.0618    1.63894e+10    -26.0618    1.77207e+10
-26.0431    2.19999e+10    -26.0431    1.68259e+10    -26.0431    2.06331e+10
-26.0243    2.7217e+10    -26.0243    2.23708e+10    -26.0243    2.59547e+10
-26.0056    2.40926e+10    -26.0056    2.23118e+10    -26.0056    2.6705e+10
-25.9868    5.67662e+10    -25.9868    5.99884e+10    -25.9868    5.81907e+10
-25.9681    4.09441e+10    -25.9681    3.60676e+10    -25.9681    4.10223e+10
-25.9493    1.80683e+10    -25.9493    1.95656e+10    -25.9493    1.6715e+10
-25.9305    2.60655e+10    -25.9305    2.4105e+10    -25.9305    2.52168e+10
-25.9118    2.44213e+09    -25.9118    2.88052e+09    -25.9118    2.5635e+09
-25.893    2.45301e+11    -25.893    2.39646e+11    -25.893    2.37476e+11
-25.8743    5.20038e+09    -25.8743    5.90232e+09    -25.8743    5.65768e+09
-25.8555    4.10577e+10    -25.8555    4.14694e+10    -25.8555    4.09187e+10
-25.8368    2.05284e+09    -25.8368    3.06071e+09    -25.8368    2.55322e+09
-25.818    1.14563e+11    -25.818    1.15225e+11    -25.818    1.21101e+11
-25.7993    3.33982e+09    -25.7993    3.77391e+09    -25.7993    4.21913e+09
-25.7805    3.05683e+10    -25.7805    2.7824e+10    -25.7805    2.70983e+10
-25.7617    4.61464e+10    -25.7617    4.2773e+10    -25.7617    4.03447e+10
-25.743    9.49554e+09    -25.743    5.69456e+09    -25.743    6.87998e+09
-25.7242    4.41803e+10    -25.7242    3.66925e+10    -25.7242    4.22984e+10
-25.7055    6.12992e+10    -25.7055    5.68285e+10    -25.7055    6.16471e+10
-25.6867    2.55024e+09    -25.6867    1.06421e+09    -25.6867    2.59316e+09
-25.668    9.0347e+10    -25.668    9.27361e+10    -25.668    9.68682e+10
-25.6492    2.28605e+10    -25.6492    2.08953e+10    -25.6492    2.48849e+10
-25.6305    4.49451e+09    -25.6305    5.04739e+09    -25.6305    3.71314e+09
-25.6117    1.80807e+10    -25.6117    1.99105e+10    -25.6117    1.67391e+10
-25.5929    1.18179e+11    -25.5929    1.07888e+11    -25.5929    1.19089e+11
-25.5742    9.57638e+08    -25.5742    9.89215e+08    -25.5742    1.17532e+09
-25.5554    8.5994e+09    -25.5554    1.02034e+10    -25.5554    7.03778e+09
-25.5367    1.61476e+11    -25.5367    1.58567e+11    -25.5367    1.67677e+11
-25.5179    9.24234e+10    -25.5179    8.57581e+10    -25.5179    9.65491e+10
-25.4992    1.01401e+10    -25.4992    8.04535e+09    -25.4992    1.0415e+10
-25.4804    8.68714e+10    -25.4804    8.10165e+10    -25.4804    8.92659e+10
-25.4616    2.61835e+10    -25.4616    2.52797e+10    -25.4616    2.75838e+10
-25.4429    3.04101e+09    -25.4429    1.90118e+09    -25.4429    3.00246e+09
-25.4241    3.27048e+10    -25.4241    4.04584e+10    -25.4241    3.21808e+10
-25.4054    2.57936e+09    -25.4054    2.46676e+09    -25.4054    3.41436e+09
-25.3866    1.18774e+10    -25.3866    1.42961e+10    -25.3866    1.13899e+10
-25.3679    3.38146e+10    -25.3679    4.06767e+10    -25.3679    3.43293e+10
-25.3491    2.30622e+10    -25.3491    1.9429e+10    -25.3491    2.18891e+10
-25.3304    3.67358e+10    -25.3304    3.19367e+10    -25.3304    3.58936e+10
-25.3116    1.59057e+10    -25.3116    1.90662e+10    -25.3116    1.67425e+10
-25.2928    6.99754e+10    -25.2928    7.67316e+10    -25.2928    7.01057e+10
-25.2741    1.04136e+11    -25.2741    9.76546e+10    -25.2741    1.05216e+11
-25.2553    2.5876e+08    -25.2553    2.82439e+08    -25.2553    6.54853e+07
-25.2366    1.82489e+10    -25.2366    2.01127e+10    -25.2366    2.01589e+10
-25.2178    7.68779e+10    -25.2178    7.01527e+10    -25.2178    7.09829e+10
-25.1991    2.87218e+10    -25.1991    3.1031e+10    -25.1991    3.30213e+10
-25.1803    9.36199e+09    -25.1803    7.37847e+09    -25.1803    8.53406e+09
-25.1616    4.01745e+10    -25.1616    3.68179e+10    -25.1616    3.53285e+10
-25.1428    2.02769e+10    -25.1428    1.83868e+10    -25.1428    1.65052e+10
-25.124    1.43905e+10    -25.124    1.2749e+10    -25.124    1.06084e+10
-25.1053    2.56404e+10    -25.1053    2.47362e+10    -25.1053    2.31156e+10
-25.0865    2.11453e+10    -25.0865    1.84575e+10    -25.0865    1.82508e+10
-25.0678    6.86256e+09    -25.0678    5.59138e+09    -25.0678    8.75135e+09
-25.049    1.122e+10    -25.049    1.1427e+10    -25.049    8.84231e+09
-25.0303    1.68504e+10    -25.0303    1.36944e+10    -25.0303    1.79914e+10
-25.0115    3.02415e+11    -25.0115    3.01995e+11    -25.0115    3.09639e+11
-24.9927    5.11106e+09    -24.9927    4.50492e+09    -24.9927    5.38306e+09
-24.974    2.97354e+10    -24.974    2.64275e+10    -24.974    2.98195e+10
-24.9552    7.86669e+10    -24.9552    7.88243e+10    -24.9552    7.90298e+10
-24.9365    8.31347e+10    -24.9365    7.75602e+10    -24.9365    8.302e+10
-24.9177    8.70366e+09    -24.9177    7.00687e+09    -24.9177    8.19686e+09
-24.899    4.48688e+10    -24.899    4.6502e+10    -24.899    4.60772e+10
-24.8802    4.98334e+10    -24.8802    5.07508e+10    -24.8802    5.0604e+10
-24.8615    1.31912e+10    -24.8615    1.07463e+10    -24.8615    1.19012e+10
-24.8427    5.97206e+10    -24.8427    5.47256e+10    -24.8427    5.93835e+10
-24.8239    1.35715e+10    -24.8239    1.35499e+10    -24.8239    1.35332e+10
-24.8052    1.70135e+10    -24.8052    1.46283e+10    -24.8052    1.59971e+10
-24.7864    1.79544e+10    -24.7864    2.0228e+10    -24.7864    1.97645e+10
-24.7677    1.11808e+10    -24.7677    1.08558e+10    -24.7677    9.98433e+09
-24.7489    3.84319e+10    -24.7489    3.9963e+10    -24.7489    4.32266e+10
-24.7302    5.8816e+10    -24.7302    5.36781e+10    -24.7302    5.47096e+10
-24.7114    1.48941e+11    -24.7114    1.56038e+11    -24.7114    1.53912e+11
-24.6927    6.43959e+10    -24.6927    5.92418e+10    -24.6927    6.37155e+10
-24.6739    5.05636e+09    -24.6739    4.22349e+09    -24.6739    4.99258e+09
-24.6551    2.72518e+10    -24.6551    2.86797e+10    -24.6551    2.69106e+10
-24.6364    1.28994e+11    -24.6364    1.22027e+11    -24.6364    1.2458e+11
-24.6176    6.37869e+10    -24.6176    6.65227e+10    -24.6176    6.71539e+10
-24.5989    6.58096e+10    -24.5989    7.4269e+10    -24.5989    6.80595e+10
-24.5801    1.92432e+10    -24.5801    1.89281e+10    -24.5801    1.86532e+10
-24.5614    3.12529e+11    -24.5614    3.06859e+11    -24.5614    3.0547e+11
-24.5426    1.99417e+10    -24.5426    2.21562e+10    -24.5426    2.01572e+10
-24.5238    8.61245e+09    -24.5238    9.5072e+09    -24.5238    9.20738e+09
-24.5051    9.93441e+09    -24.5051    8.11348e+09    -24.5051    9.79727e+09
-24.4863    3.92407e+10    -24.4863    3.81573e+10    -24.4863    4.01987e+10
-24.4676    1.37338e+10    -24.4676    1.73798e+10    -24.4676    1.39587e+10
-24.4488    2.77201e+10    -24.4488    2.24819e+10    -24.4488    2.74303e+10
-24.4301    1.22141e+10    -24.4301    8.50225e+09    -24.4301    1.10138e+10
-24.4113    1.6243e+10    -24.4113    1.38563e+10    -24.4113    1.55673e+10
-24.3926    1.90943e+10    -24.3926    2.01727e+10    -24.3926    1.95264e+10
-24.3738    5.84663e+09    -24.3738    5.89807e+09    -24.3738    4.69239e+09
-24.355    3.52715e+09    -24.355    3.6792e+09    -24.355    2.97724e+09
-24.3363    3.48741e+08    -24.3363    4.45898e+08    -24.3363    5.38334e+08
-24.3175    4.15126e+10    -24.3175    4.3184e+10    -24.3175    3.89442e+10
-24.2988    5.52921e+10    -24.2988    5.64594e+10    -24.2988    5.75585e+10
-24.28    2.96373e+10    -24.28    3.33701e+10    -24.28    2.78322e+10
-24.2613    1.82124e+10    -24.2613    1.36354e+10    -24.2613    1.67405e+10
-24.2425    2.47281e+10    -24.2425    2.52478e+10    -24.2425    2.40892e+10
-24.2238    7.13932e+09    -24.2238    1.15654e+10    -24.2238    8.43718e+09
-24.205    1.06874e+11    -24.205    1.06907e+11    -24.205    1.02995e+11
-24.1862    1.08697e+09    -24.1862    2.83571e+08    -24.1862    4.89212e+08
-24.1675    1.3295e+10    -24.1675    1.15076e+10    -24.1675    1.23554e+10
-24.1487    9.01998e+09    -24.1487    1.18267e+10    -24.1487    7.73469e+09
-24.13    1.44265e+11    -24.13    1.42036e+11    -24.13    1.41899e+11
-24.1112    1.10649e+10    -24.1112    8.877e+09    -24.1112    1.14875e+10
-24.0925    2.365e+11    -24.0925    2.25577e+11    -24.0925    2.44091e+11
-24.0737    4.83487e+10    -24.0737    4.05876e+10    -24.0737    5.08085e+10
-24.0549    2.21257e+11    -24.0549    2.04273e+11    -24.0549    2.22105e+11
-24.0362    7.13713e+10    -24.0362    5.83633e+10    -24.0362    7.01893e+10
-24.0174    4.48267e+10    -24.0174    3.54285e+10    -24.0174    4.14092e+10
-23.9987    1.1918e+11    -23.9987    1.19342e+11    -23.9987    1.24252e+11
-23.9799    2.25393e+09    -23.9799    3.9649e+09    -23.9799    3.87826e+09
-23.9612    9.65966e+10    -23.9612    9.11536e+10    -23.9612    9.57096e+10
-23.9424    7.17248e+10    -23.9424    7.0749e+10    -23.9424    7.39608e+10
-23.9237    2.62205e+10    -23.9237    2.43931e+10    -23.9237    2.57473e+10
-23.9049    7.0095e+10    -23.9049    7.03695e+10    -23.9049    6.61844e+10
-23.8861    1.6967e+10    -23.8861    1.3214e+10    -23.8861    1.3942e+10
-23.8674    5.9556e+09    -23.8674    4.66515e+09    -23.8674    6.46701e+09
-23.8486    2.13791e+10    -23.8486    2.32863e+10    -23.8486    2.73353e+10
-23.8299    1.10909e+11    -23.8299    1.08298e+11    -23.8299    1.0851e+11
-23.8111    9.088e+09    -23.8111    6.1294e+09    -23.8111    1.02232e+10
-23.7924    3.15648e+11    -23.7924    2.66812e+11    -23.7924    3.17911e+11
-23.7736    5.44022e+10    -23.7736    3.22614e+10    -23.7736    5.11578e+10
-23.7549    1.04005e+11    -23.7549    6.31901e+10    -23.7549    9.68831e+10
-23.7361    4.79305e+11    -23.7361    3.89917e+11    -23.7361    4.57784e+11
-23.7173    3.32512e+11    -23.7173    2.67608e+11    -23.7173    3.13182e+11
-23.6986    2.47724e+11    -23.6986    1.91322e+11    -23.6986    2.32105e+11
-23.6798    1.02758e+11    -23.6798    7.058e+10    -23.6798    1.00773e+11
-23.6611    4.67353e+11    -23.6611    4.04978e+11    -23.6611    4.46675e+11
-23.6423    1.35575e+11    -23.6423    8.8791e+10    -23.6423    1.27717e+11
-23.6236    3.27111e+10    -23.6236    1.19096e+10    -23.6236    3.13451e+10
-23.6048    4.46541e+11    -23.6048    3.50471e+11    -23.6048    4.42904e+11
-23.586    1.6226e+11    -23.586    9.88214e+10    -23.586    1.58404e+11
-23.5673    2.38153e+11    -23.5673    1.44384e+11    -23.5673    2.41484e+11
-23.5485    1.07037e+12    -23.5485    8.40457e+11    -23.5485    1.06439e+12
-23.5298    5.666e+11    -23.5298    3.62374e+11    -23.5298    5.67667e+11
-23.511    9.68214e+11    -23.511    6.88275e+11    -23.511    9.34743e+11
-23.4923    1.5273e+12    -23.4923    1.16382e+12    -23.4923    1.45554e+12
-23.4735    1.71181e+12    -23.4735    1.33557e+12    -23.4735    1.63462e+12
-23.4548    1.61214e+12    -23.4548    1.18036e+12    -23.4548    1.56499e+12
-23.436    8.27626e+11    -23.436    4.92062e+11    -23.436    8.26647e+11
-23.4172    1.12111e+12    -23.4172    7.25236e+11    -23.4172    1.10074e+12
-23.3985    1.32961e+12    -23.3985    8.61143e+11    -23.3985    1.31501e+12
-23.3797    1.59499e+12    -23.3797    1.08424e+12    -23.3797    1.56425e+12
-23.361    2.77504e+12    -23.361    1.90199e+12    -23.361    2.7937e+12
-23.3422    2.42674e+12    -23.3422    1.61842e+12    -23.3422    2.40722e+12
-23.3235    1.94881e+12    -23.3235    1.15437e+12    -23.3235    1.97483e+12
-23.3047    2.29705e+12    -23.3047    1.43073e+12    -23.3047    2.31468e+12
-23.286    2.6957e+12    -23.286    1.70248e+12    -23.286    2.73153e+12
-23.2672    4.02742e+12    -23.2672    2.83762e+12    -23.2672    4.03833e+12
-23.2484    3.66663e+12    -23.2484    2.33229e+12    -23.2484    3.77052e+12
-23.2297    4.51024e+12    -23.2297    2.91942e+12    -23.2297    4.57303e+12
-23.2109    5.41034e+12    -23.2109    3.58141e+12    -23.2109    5.45573e+12
-23.1922    5.96252e+12    -23.1922    3.92454e+12    -23.1922    5.95598e+12
-23.1734    6.36426e+12    -23.1734    4.07618e+12    -23.1734    6.36175e+12
-23.1547    7.40513e+12    -23.1547    4.93587e+12    -23.1547    7.35318e+12
-23.1359    8.64171e+12    -23.1359    5.8253e+12    -23.1359    8.62749e+12
-23.1171    8.82781e+12    -23.1171    6.10229e+12    -23.1171    8.7832e+12
-23.0984    9.29984e+12    -23.0984    6.61472e+12    -23.0984    9.25818e+12
-23.0796    8.73509e+12    -23.0796    6.24873e+12    -23.0796    8.71568e+12
-23.0609    8.78666e+12    -23.0609    6.27775e+12    -23.0609    8.84963e+12
-23.0421    6.65561e+12    -23.0421    4.70024e+12    -23.0421    6.69238e+12
-23.0234    5.97294e+12    -23.0234    4.15407e+12    -23.0234    6.05517e+12
-23.0046    5.00506e+12    -23.0046    3.35156e+12    -23.0046    5.11144e+12
-22.9859    4.32345e+12    -22.9859    2.85308e+12    -22.9859    4.41562e+12
-22.9671    4.13998e+12    -22.9671    2.65646e+12    -22.9671    4.23226e+12
-22.9483    3.87623e+12    -22.9483    2.29947e+12    -22.9483    3.96392e+12
-22.9296    3.88448e+12    -22.9296    2.21347e+12    -22.9296    3.97218e+12
-22.9108    4.2194e+12    -22.9108    2.44025e+12    -22.9108    4.29736e+12
-22.8921    4.1314e+12    -22.8921    2.35749e+12    -22.8921    4.20457e+12
-22.8733    4.1201e+12    -22.8733    2.31089e+12    -22.8733    4.22413e+12
-22.8546    4.08887e+12    -22.8546    2.2615e+12    -22.8546    4.20314e+12
-22.8358    5.29009e+12    -22.8358    3.19824e+12    -22.8358    5.46843e+12
-22.8171    4.89549e+12    -22.8171    3.06721e+12    -22.8171    5.05868e+12
-22.7983    3.99524e+12    -22.7983    2.42983e+12    -22.7983    4.16991e+12
-22.7795    3.65928e+12    -22.7795    2.36477e+12    -22.7795    3.79926e+12
-22.7608    4.22968e+12    -22.7608    2.77361e+12    -22.7608    4.44361e+12
-22.742    3.79417e+12    -22.742    2.62682e+12    -22.742    3.98142e+12
-22.7233    4.18152e+12    -22.7233    3.27764e+12    -22.7233    4.34665e+12
-22.7045    3.9703e+12    -22.7045    3.28145e+12    -22.7045    4.13511e+12
-22.6858    4.78854e+12    -22.6858    4.16785e+12    -22.6858    4.94853e+12
-22.667    5.56107e+12    -22.667    4.95341e+12    -22.667    5.71844e+12
-22.6482    5.41904e+12    -22.6482    4.82823e+12    -22.6482    5.56591e+12
-22.6295    7.50366e+12    -22.6295    6.81289e+12    -22.6295    7.65419e+12
-22.6107    1.00306e+13    -22.6107    9.27209e+12    -22.6107    1.0128e+13
-22.592    1.12902e+13    -22.592    1.03855e+13    -22.592    1.13696e+13
-22.5732    1.50712e+13    -22.5732    1.39451e+13    -22.5732    1.50826e+13
-22.5545    1.70727e+13    -22.5545    1.5588e+13    -22.5545    1.70833e+13
-22.5357    2.05571e+13    -22.5357    1.87626e+13    -22.5357    2.05333e+13
-22.517    2.2621e+13    -22.517    2.05659e+13    -22.517    2.25496e+13
-22.4982    2.71318e+13    -22.4982    2.45189e+13    -22.4982    2.71085e+13
-22.4794    2.61535e+13    -22.4794    2.34021e+13    -22.4794    2.6129e+13
-22.4607    2.83494e+13    -22.4607    2.49951e+13    -22.4607    2.84992e+13
-22.4419    3.41418e+13    -22.4419    3.00747e+13    -22.4419    3.43475e+13
-22.4232    3.89562e+13    -22.4232    3.4181e+13    -22.4232    3.9322e+13
-22.4044    4.63084e+13    -22.4044    4.04183e+13    -22.4044    4.68643e+13
-22.3857    5.06336e+13    -22.3857    4.38156e+13    -22.3857    5.13165e+13
-22.3669    6.43201e+13    -22.3669    5.56335e+13    -22.3669    6.52844e+13
-22.3482    7.19444e+13    -22.3482    6.17261e+13    -22.3482    7.30995e+13
-22.3294    7.93985e+13    -22.3294    6.76567e+13    -22.3294    8.05655e+13
-22.3106    9.21239e+13    -22.3106    7.83212e+13    -22.3106    9.35381e+13
-22.2919    1.0811e+14    -22.2919    9.18162e+13    -22.2919    1.0969e+14
-22.2731    1.18255e+14    -22.2731    9.99188e+13    -22.2731    1.19944e+14
-22.2544    1.34998e+14    -22.2544    1.14111e+14    -22.2544    1.36742e+14
-22.2356    1.52865e+14    -22.2356    1.29179e+14    -22.2356    1.54625e+14
-22.2169    1.72645e+14    -22.2169    1.4617e+14    -22.2169    1.74558e+14
-22.1981    1.906e+14    -22.1981    1.61225e+14    -22.1981    1.9246e+14
-22.1793    2.06536e+14    -22.1793    1.74551e+14    -22.1793    2.08516e+14
-22.1606    2.27919e+14    -22.1606    1.93171e+14    -22.1606    2.30047e+14
-22.1418    2.41231e+14    -22.1418    2.04369e+14    -22.1418    2.43528e+14
-22.1231    2.61241e+14    -22.1231    2.21599e+14    -22.1231    2.6363e+14
-22.1043    2.73209e+14    -22.1043    2.31451e+14    -22.1043    2.75697e+14
-22.0856    2.83908e+14    -22.0856    2.40001e+14    -22.0856    2.86498e+14
-22.0668    3.09168e+14    -22.0668    2.62409e+14    -22.0668    3.11952e+14
-22.0481    3.20231e+14    -22.0481    2.71389e+14    -22.0481    3.23213e+14
-22.0293    3.35177e+14    -22.0293    2.84061e+14    -22.0293    3.38206e+14
-22.0105    3.55961e+14    -22.0105    3.02205e+14    -22.0105    3.58986e+14
-21.9918    3.50522e+14    -21.9918    2.96027e+14    -21.9918    3.53575e+14
-21.973    3.67091e+14    -21.973    3.10151e+14    -21.973    3.70136e+14
-21.9543    3.85333e+14    -21.9543    3.26023e+14    -21.9543    3.88502e+14
-21.9355    4.04299e+14    -21.9355    3.4205e+14    -21.9355    4.07482e+14
-21.9168    4.04191e+14    -21.9168    3.40576e+14    -21.9168    4.07168e+14
-21.898    4.2843e+14    -21.898    3.61597e+14    -21.898    4.31513e+14
-21.8793    4.37901e+14    -21.8793    3.69114e+14    -21.8793    4.40718e+14
-21.8605    4.64383e+14    -21.8605    3.92602e+14    -21.8605    4.67129e+14
-21.8417    4.73117e+14    -21.8417    3.99342e+14    -21.8417    4.75685e+14
