-0.75    28.2705    29.951   
-0.747065    26.5676    28.1865   
-0.744129    24.9447    26.5042   
-0.741194    23.3988    24.9013   
-0.738258    21.9274    23.3749   
-0.735323    20.5275    21.9222   
-0.732387    19.1967    20.5406   
-0.729452    17.9323    19.2274   
-0.726517    16.7319    17.9801   
-0.723581    15.5931    16.7962   
-0.720646    14.5136    15.6734   
-0.71771    13.4911    14.6092   
-0.714775    12.5233    13.6015   
-0.71184    11.6081    12.648   
-0.708904    10.7435    11.7466   
-0.705969    9.92747    10.8951   
-0.703033    9.15797    10.0917   
-0.700098    8.43314    9.33429   
-0.697162    7.75114    8.62104   
-0.694227    7.11017    7.9501   
-0.691292    6.50851    7.31969   
-0.688356    5.94448    6.72808   
-0.685421    5.41646    6.17361   
-0.682485    4.92285    5.65465   
-0.67955    4.46215    5.16963   
-0.676614    4.03288    4.71705   
-0.673679    3.63361    4.29543   
-0.670744    3.26295    3.90335   
-0.667808    2.91958    3.53944   
-0.664873    2.6022    3.20237   
-0.661937    2.30957    2.89087   
-0.659002    2.04048    2.60369   
-0.656067    1.79377    2.33964   
-0.653131    1.56832    2.09756   
-0.650196    1.36305    1.87634   
-0.64726    1.17691    1.67492   
-0.644325    1.00891    1.49225   
-0.641389    0.858061    1.32734   
-0.638454    0.723442    1.17922   
-0.635519    0.604154    1.04698   
-0.632583    0.499332    0.929727   
-0.629648    0.408147    0.826604   
-0.626712    0.329799    0.73679   
-0.623777    0.263524    0.659496   
-0.620841    0.208584    0.593965   
-0.617906    0.164275    0.53947   
-0.614971    0.129918    0.495313   
-0.612035    0.104866    0.460827   
-0.6091    0.0884972    0.435371   
-0.606164    0.0802176    0.418333   
-0.603229    0.0794585    0.409128   
-0.600294    0.085677    0.407196   
-0.597358    0.0983544    0.412002   
-0.594423    0.116996    0.423035   
-0.591487    0.14113    0.439811   
-0.588552    0.170308    0.461865   
-0.585616    0.204101    0.488757   
-0.582681    0.242104    0.520067   
-0.579746    0.283931    0.555397   
-0.57681    0.329216    0.59437   
-0.573875    0.377613    0.636627   
-0.570939    0.428792    0.68183   
-0.568004    0.482444    0.729658   
-0.565068    0.538276    0.779809   
-0.562133    0.596013    0.831998   
-0.559198    0.655394    0.885955   
-0.556262    0.716177    0.94143   
-0.553327    0.778132    0.998186   
-0.550391    0.841045    1.056   
-0.547456    0.904717    1.11467   
-0.544521    0.968962    1.17399   
-0.541585    1.03361    1.2338   
-0.53865    1.09849    1.29392   
-0.535714    1.16347    1.3542   
-0.532779    1.2284    1.4145   
-0.529843    1.29316    1.47469   
-0.526908    1.35763    1.53465   
-0.523973    1.42172    1.59426   
-0.521037    1.48532    1.65344   
-0.518102    1.54836    1.7121   
-0.515166    1.61076    1.77015   
-0.512231    1.67244    1.82753   
-0.509295    1.73337    1.88418   
-0.50636    1.79347    1.94004   
-0.503425    1.85272    1.99506   
-0.500489    1.91107    2.04922   
-0.497554    1.96849    2.10248   
-0.494618    2.02498    2.15481   
-0.491683    2.0805    2.2062   
-0.488748    2.13506    2.25664   
-0.485812    2.18864    2.30613   
-0.482877    2.24124    2.35466   
-0.479941    2.29289    2.40223   
-0.477006    2.34357    2.44887   
-0.47407    2.39332    2.49457   
-0.471135    2.44214    2.53937   
-0.4682    2.49007    2.58329   
-0.465264    2.53712    2.62634   
-0.462329    2.58334    2.66857   
-0.459393    2.62875    2.71001   
-0.456458    2.67338    2.75068   
-0.453523    2.71728    2.79064   
-0.450587    2.7605    2.82991   
-0.447652    2.80306    2.86856   
-0.444716    2.84502    2.90661   
-0.441781    2.88643    2.94413   
-0.438845    2.92732    2.98115   
-0.43591    2.96776    3.01773   
-0.432975    3.0078    3.05393   
-0.430039    3.04747    3.08979   
-0.427104    3.08685    3.12536   
-0.424168    3.12598    3.16071   
-0.421233    3.16492    3.19589   
-0.418297    3.20372    3.23095   
-0.415362    3.24243    3.26596   
-0.412427    3.28111    3.30095   
-0.409491    3.31982    3.336   
-0.406556    3.3586    3.37116   
-0.40362    3.39752    3.40648   
-0.400685    3.43663    3.44201   
-0.39775    3.47598    3.47782   
-0.394814    3.51562    3.51395   
-0.391879    3.5556    3.55046   
-0.388943    3.59597    3.5874   
-0.386008    3.63679    3.62482   
-0.383072    3.67811    3.66278   
-0.380137    3.71996    3.70131   
-0.377202    3.7624    3.74047   
-0.374266    3.80547    3.7803   
-0.371331    3.84921    3.82086   
-0.368395    3.89367    3.86217   
-0.36546    3.93889    3.90428   
-0.362524    3.9849    3.94724   
-0.359589    4.03174    3.99108   
-0.356654    4.07945    4.03584   
-0.353718    4.12807    4.08155   
-0.350783    4.17761    4.12825   
-0.347847    4.22812    4.17596   
-0.344912    4.27962    4.22472   
-0.341977    4.33214    4.27456   
-0.339041    4.38569    4.32549   
-0.336106    4.44031    4.37755   
-0.33317    4.49602    4.43074   
-0.330235    4.55283    4.4851   
-0.327299    4.61075    4.54064   
-0.324364    4.66981    4.59738   
-0.321429    4.73001    4.65532   
-0.318493    4.79137    4.71448   
-0.315558    4.85388    4.77487   
-0.312622    4.91757    4.83649   
-0.309687    4.98243    4.89935   
-0.306751    5.04846    4.96345   
-0.303816    5.11566    5.0288   
-0.300881    5.18403    5.09538   
-0.297945    5.25357    5.16319   
-0.29501    5.32427    5.23224   
-0.292074    5.39611    5.3025   
-0.289139    5.4691    5.37398   
-0.286204    5.54321    5.44665   
-0.283268    5.61844    5.52051   
-0.280333    5.69476    5.59553   
-0.277397    5.77215    5.67171   
-0.274462    5.85061    5.74901   
-0.271526    5.93009    5.82742   
-0.268591    6.01059    5.90691   
-0.265656    6.09207    5.98746   
-0.26272    6.17451    6.06904   
-0.259785    6.25787    6.15162   
-0.256849    6.34213    6.23517   
-0.253914    6.42724    6.31966   
-0.250978    6.51319    6.40504   
-0.248043    6.59993    6.49129   
