-0.75    -21.7788    -25.0691   
-0.747065    -21.8053    -25.1293   
-0.744129    -21.7711    -25.1252   
-0.741194    -21.6794    -25.0599   
-0.738258    -21.5329    -24.9365   
-0.735323    -21.3345    -24.7579   
-0.732387    -21.0868    -24.5269   
-0.729452    -20.7926    -24.2464   
-0.726517    -20.4542    -23.919   
-0.723581    -20.0744    -23.5473   
-0.720646    -19.6554    -23.1338   
-0.71771    -19.1996    -22.6811   
-0.714775    -18.7093    -22.1915   
-0.71184    -18.1866    -21.6673   
-0.708904    -17.6338    -21.1108   
-0.705969    -17.0528    -20.5241   
-0.703033    -16.4457    -19.9093   
-0.700098    -15.8144    -19.2686   
-0.697162    -15.1608    -18.6037   
-0.694227    -14.4867    -17.9167   
-0.691292    -13.7938    -17.2095   
-0.688356    -13.0839    -16.4837   
-0.685421    -12.3586    -15.7411   
-0.682485    -11.6195    -14.9834   
-0.67955    -10.8681    -14.2122   
-0.676614    -10.1058    -13.429   
-0.673679    -9.3342    -12.6354   
-0.670744    -8.55457    -11.8327   
-0.667808    -7.76824    -11.0224   
-0.664873    -6.9765    -10.2058   
-0.661937    -6.18056    -9.38426   
-0.659002    -5.38161    -8.55892   
-0.656067    -4.58078    -7.73102   
-0.653131    -3.77917    -6.90169   
-0.650196    -2.97781    -6.07205   
-0.64726    -2.17772    -5.24314   
-0.644325    -1.37985    -4.41598   
-0.641389    -0.58513    -3.59154   
-0.638454    0.205562    -2.77075   
-0.635519    0.99138    -1.9545   
-0.632583    1.77152    -1.14363   
-0.629648    2.54521    -0.33895   
-0.626712    3.31171    0.458757   
-0.623777    4.07033    1.24876   
-0.620841    4.8204    2.03036   
-0.617906    5.56129    2.80288   
-0.614971    6.2924    3.56571   
-0.612035    7.01316    4.31823   
-0.6091    7.72303    5.05988   
-0.606164    8.4215    5.79012   
-0.603229    9.1081    6.50846   
-0.600294    9.78237    7.2144   
-0.597358    10.4439    7.90751   
-0.594423    11.0922    8.58736   
-0.591487    11.7271    9.25357   
-0.588552    12.3481    9.90575   
-0.585616    12.9549    10.5436   
-0.582681    13.5471    11.1667   
-0.579746    14.1247    11.7749   
-0.57681    14.6872    12.3679   
-0.573875    15.2345    12.9454   
-0.570939    15.7663    13.5072   
-0.568004    16.2824    14.0531   
-0.565068    16.7827    14.5829   
-0.562133    17.2671    15.0964   
-0.559198    17.7354    15.5936   
-0.556262    18.1874    16.0742   
-0.553327    18.6231    16.5382   
-0.550391    19.0424    16.9855   
-0.547456    19.4453    17.4161   
-0.544521    19.8316    17.8298   
-0.541585    20.2014    18.2266   
-0.53865    20.5546    18.6065   
-0.535714    20.8912    18.9695   
-0.532779    21.2113    19.3156   
-0.529843    21.5148    19.6449   
-0.526908    21.8019    19.9572   
-0.523973    22.0724    20.2528   
-0.521037    22.3265    20.5316   
-0.518102    22.5643    20.7937   
-0.515166    22.7858    21.0392   
-0.512231    22.9912    21.2682   
-0.509295    23.1805    21.4807   
-0.50636    23.3537    21.677   
-0.503425    23.5112    21.8571   
-0.500489    23.6529    22.0211   
-0.497554    23.779    22.1691   
-0.494618    23.8897    22.3014   
-0.491683    23.985    22.4181   
-0.488748    24.0652    22.5192   
-0.485812    24.1305    22.6051   
-0.482877    24.1809    22.6758   
-0.479941    24.2166    22.7316   
-0.477006    24.2379    22.7726   
-0.47407    24.2449    22.799   
-0.471135    24.2378    22.8111   
-0.4682    24.2169    22.8089   
-0.465264    24.1822    22.7928   
-0.462329    24.1341    22.7629   
-0.459393    24.0727    22.7195   
-0.456458    23.9982    22.6627   
-0.453523    23.9108    22.5928   
-0.450587    23.8108    22.51   
-0.447652    23.6984    22.4146   
-0.444716    23.5739    22.3067   
-0.441781    23.4373    22.1866   
-0.438845    23.289    22.0545   
-0.43591    23.1292    21.9107   
-0.432975    22.9581    21.7554   
-0.430039    22.776    21.5888   
-0.427104    22.5831    21.4112   
-0.424168    22.3796    21.2228   
-0.421233    22.1657    21.0239   
-0.418297    21.9418    20.8147   
-0.415362    21.708    20.5955   
-0.412427    21.4645    20.3664   
-0.409491    21.2117    20.1278   
-0.406556    20.9497    19.8799   
-0.40362    20.6788    19.6229   
-0.400685    20.3992    19.357   
