1    0.466267    0.393848   
2    0.491754    0.452363   
3    0.481259    0.471868   
4    0.50075    0.477119   
5    0.50075    0.489122   
6    0.548726    0.545761   
7    0.548726    0.546512   
8    0.53973    0.551388   
9    0.553223    0.546887   
10    0.553223    0.550638   
11    0.547226    0.537134   
12    0.563718    0.54201   
13    0.542729    0.547637   
14    0.551724    0.546137   
15    0.571214    0.545011   
16    0.545727    0.545011   
17    0.554723    0.543136   
18    0.562219    0.543886   
19    0.547226    0.548387   
20    0.536732    0.549137   
21    0.535232    0.543511   
22    0.566717    0.556264   
23    0.518741    0.554013   
24    0.542729    0.551013   
25    0.533733    0.549887   
26    0.569715    0.564141   
27    0.53973    0.564141   
28    0.562219    0.569017   
29    0.578711    0.582521   
30    0.545727    0.577644   
31    0.563718    0.584771   
32    0.595202    0.593023   
33    0.562219    0.5994   
34    0.584708    0.606902   
35    0.596702    0.602026   
36    0.589205    0.616654   
37    0.62069    0.616279   
38    0.616192    0.622656   
39    0.613193    0.631658   
40    0.629685    0.630533   
41    0.634183    0.639535   
42    0.634183    0.637284   
43    0.632684    0.642536   
44    0.62069    0.650788   
45    0.649175    0.649662   
46    0.629685    0.663166   
47    0.658171    0.652663   
48    0.64018    0.668417   
49    0.670165    0.668792   
50    0.658171    0.677044   
51    0.638681    0.684921   
52    0.667166    0.686797   
53    0.686657    0.672918   
54    0.665667    0.685671   
55    0.674663    0.699925   
56    0.656672    0.685671   
57    0.683658    0.696174   
58    0.665667    0.696924   
59    0.664168    0.699175   
60    0.65967    0.695799   
61    0.649175    0.694674   
62    0.688156    0.693923   
63    0.694153    0.7018   
64    0.686657    0.695049   
65    0.682159    0.704426   
66    0.698651    0.694674   
67    0.65967    0.707052   
68    0.691154    0.704051   
69    0.677661    0.706302   
70    0.665667    0.699175   
71    0.626687    0.716429   
72    0.667166    0.698425   
73    0.697151    0.706302   
74    0.656672    0.695049   
75    0.662669    0.697674   
76    0.65967    0.7003   
77    0.667166    0.708927   
78    0.671664    0.705551   
79    0.698651    0.704426   
80    0.694153    0.708552   
81    0.673163    0.7018   
82    0.688156    0.699925   
83    0.691154    0.710052   
84    0.658171    0.710428   
85    0.686657    0.710428   
86    0.694153    0.708177   
87    0.662669    0.708927   
88    0.707646    0.709302   
89    0.692654    0.712303   
90    0.685157    0.71943   
91    0.683658    0.711553   
92    0.670165    0.711178   
93    0.667166    0.719805   
94    0.704648    0.71868   
95    0.695652    0.723556   
96    0.695652    0.725431   
97    0.689655    0.716429   
98    0.70015    0.719055   
99    0.707646    0.722055   
100    0.721139    0.721305   
101    0.706147    0.72018   
102    0.691154    0.723181   
103    0.697151    0.721305   
104    0.697151    0.725806   
105    0.688156    0.721305   
106    0.68066    0.725056   
107    0.707646    0.728057   
108    0.686657    0.724681   
109    0.703148    0.728432   
110    0.688156    0.720555   
111    0.715142    0.728057   
112    0.704648    0.727682   
113    0.712144    0.724306   
114    0.70015    0.728432   
115    0.692654    0.729932   
116    0.695652    0.734434   
117    0.721139    0.74081   
118    0.712144    0.725806   
119    0.698651    0.731808   
120    0.683658    0.730308   
121    0.683658    0.731433   
122    0.70015    0.734434   
123    0.697151    0.730683   
124    0.722639    0.733308   
125    0.71964    0.724306   
126    0.692654    0.732183   
127    0.715142    0.730308   
128    0.701649    0.735184   
129    0.715142    0.732183   
130    0.703148    0.738185   
131    0.718141    0.732933   
132    0.68066    0.733308   
133    0.725637    0.729182   
134    0.721139    0.731808   
135    0.712144    0.729932   
136    0.701649    0.738935   
137    0.661169    0.735934   
138    0.698651    0.737059   
139    0.710645    0.740435   
140    0.721139    0.737059   
141    0.718141    0.738935   
142    0.71964    0.744561   
143    0.715142    0.731808   
144    0.731634    0.739685   
145    0.704648    0.73931   
146    0.718141    0.74156   
147    0.724138    0.746062   
148    0.70015    0.73931   
149    0.713643    0.731808   
150    0.697151    0.744936   
151    0.715142    0.74006   
152    0.697151    0.737434   
153    0.725637    0.742311   
154    0.721139    0.739685   
155    0.727136    0.74081   
156    0.686657    0.741185   
157    0.706147    0.744936   
158    0.710645    0.742311   
159    0.727136    0.74081   
160    0.721139    0.743436   
161    0.709145    0.740435   
162    0.707646    0.751688   
163    0.691154    0.744936   
164    0.722639    0.749062   
165    0.710645    0.746812   
166    0.697151    0.746812   
167    0.703148    0.747562   
168    0.727136    0.748687   
169    0.710645    0.744936   
170    0.715142    0.745686   
171    0.725637    0.743436   
172    0.727136    0.734058   
173    0.733133    0.743061   
174    0.713643    0.752438   
175    0.709145    0.744936   
176    0.709145    0.747187   
177    0.721139    0.749437   
178    0.712144    0.744186   
179    0.724138    0.749437   
180    0.725637    0.745311   
181    0.736132    0.747187   
182    0.728636    0.752063   
183    0.751124    0.753938   
184    0.703148    0.754689   
185    0.727136    0.752438   
186    0.710645    0.752813   
187    0.734633    0.747562   
188    0.721139    0.750563   
189    0.745127    0.750563   
190    0.727136    0.759565   
191    0.737631    0.753563   
192    0.737631    0.749812   
193    0.707646    0.749812   
194    0.736132    0.765566   
195    0.727136    0.75994   
196    0.718141    0.761065   
197    0.724138    0.751688   
198    0.748126    0.754314   
199    0.722639    0.755439   
200    0.745127    0.758815   
201    0.752624    0.769317   
202    0.752624    0.756939   
203    0.724138    0.761065   
204    0.737631    0.753188   
205    0.751124    0.758065   
206    0.724138    0.762191   
207    0.74063    0.766692   
208    0.745127    0.753188   
209    0.73913    0.764441   
210    0.742129    0.763316   
211    0.74063    0.762566   
212    0.745127    0.760315   
213    0.733133    0.772693   
214    0.725637    0.767442   
215    0.74063    0.765191   
216    0.737631    0.766317   
217    0.742129    0.768942   
218    0.728636    0.763316   
219    0.742129    0.769317   
220    0.733133    0.76069   
221    0.73913    0.765566   
222    0.742129    0.767067   
223    0.727136    0.764816   
224    0.74063    0.773068   
225    0.728636    0.750188   
226    0.746627    0.773443   
227    0.724138    0.764066   
228    0.712144    0.76069   
229    0.737631    0.771943   
230    0.74063    0.768567   
231    0.748126    0.766692   
232    0.728636    0.765942   
233    0.73913    0.771568   
234    0.749625    0.764816   
235    0.74063    0.767067   
236    0.746627    0.768192   
237    0.736132    0.767817   
238    0.731634    0.770818   
239    0.713643    0.773818   
240    0.754123    0.770443   
241    0.757121    0.768192   
242    0.737631    0.772693   
243    0.716642    0.773068   
244    0.721139    0.768567   
245    0.758621    0.764816   
246    0.751124    0.764816   
247    0.745127    0.768192   
248    0.730135    0.765942   
249    0.724138    0.771943   
250    0.749625    0.768942   
251    0.730135    0.765191   
252    0.74063    0.774569   
